# Assumption-labeled derivative of Electric_15_Minute_7-1-2026_8-6-2026_20260806.csv
# Whole-home meter only -- 'hvac' / 'car_charging' / 'lights_or_fan' are INFERRED
"# from the size (and, for car_charging, the time of day) of the excess over each"
"# day's 10th-percentile baseline, not measured per-circuit."
"# Thresholds: hvac/car_charging >= 1.100 kW excess (car_charging if 12AM-6AM), lights_or_fan >= 0.130 kW excess"
Date,Start Time,kWh,kW,baseline_kW,excess_kW,assumed_state,rate_period,usd_per_kwh,interval_usd
7/31/2026,4:15 PM,0.2950,1.180,0.120,1.060,lights_or_fan,on_peak,0.70,0.2055
7/31/2026,4:30 PM,0.2750,1.100,0.120,0.980,lights_or_fan,on_peak,0.70,0.1915
7/31/2026,4:45 PM,0.2650,1.060,0.120,0.940,lights_or_fan,on_peak,0.70,0.1846
7/31/2026,5:00 PM,0.0700,0.280,0.120,0.160,lights_or_fan,on_peak,0.70,0.0488
7/31/2026,5:15 PM,0.0400,0.160,0.120,0.040,baseline_only,on_peak,0.70,0.0279
7/31/2026,5:30 PM,0.0450,0.180,0.120,0.060,baseline_only,on_peak,0.70,0.0313
7/31/2026,5:45 PM,0.0450,0.180,0.120,0.060,baseline_only,on_peak,0.70,0.0313
7/31/2026,6:00 PM,0.0450,0.180,0.120,0.060,baseline_only,on_peak,0.70,0.0313
7/31/2026,6:15 PM,0.0500,0.200,0.120,0.080,baseline_only,on_peak,0.70,0.0348
7/31/2026,6:30 PM,0.0450,0.180,0.120,0.060,baseline_only,on_peak,0.70,0.0313
7/31/2026,6:45 PM,0.0550,0.220,0.120,0.100,baseline_only,on_peak,0.70,0.0383
7/31/2026,7:00 PM,0.1300,0.520,0.120,0.400,lights_or_fan,on_peak,0.70,0.0906
7/31/2026,7:15 PM,0.0800,0.320,0.120,0.200,lights_or_fan,on_peak,0.70,0.0557
7/31/2026,7:30 PM,0.0800,0.320,0.120,0.200,lights_or_fan,on_peak,0.70,0.0557
7/31/2026,7:45 PM,0.0850,0.340,0.120,0.220,lights_or_fan,on_peak,0.70,0.0592
7/31/2026,8:00 PM,0.0800,0.320,0.120,0.200,lights_or_fan,on_peak,0.70,0.0557
7/31/2026,8:15 PM,0.1000,0.400,0.120,0.280,lights_or_fan,on_peak,0.70,0.0697
7/31/2026,8:30 PM,0.0950,0.380,0.120,0.260,lights_or_fan,on_peak,0.70,0.0662
7/31/2026,8:45 PM,0.0850,0.340,0.120,0.220,lights_or_fan,on_peak,0.70,0.0592
7/31/2026,9:00 PM,0.1150,0.460,0.120,0.340,lights_or_fan,off_peak,0.48,0.0547
7/31/2026,9:15 PM,0.0850,0.340,0.120,0.220,lights_or_fan,off_peak,0.48,0.0404
7/31/2026,9:30 PM,0.0950,0.380,0.120,0.260,lights_or_fan,off_peak,0.48,0.0452
7/31/2026,9:45 PM,0.1050,0.420,0.120,0.300,lights_or_fan,off_peak,0.48,0.0499
7/31/2026,10:00 PM,0.1600,0.640,0.120,0.520,lights_or_fan,off_peak,0.48,0.0761
7/31/2026,10:15 PM,0.3500,1.400,0.120,1.280,hvac,off_peak,0.48,0.1665
7/31/2026,10:30 PM,0.3300,1.320,0.120,1.200,hvac,off_peak,0.48,0.1569
7/31/2026,10:45 PM,0.3200,1.280,0.120,1.160,hvac,off_peak,0.48,0.1522
7/31/2026,11:00 PM,0.3150,1.260,0.120,1.140,hvac,off_peak,0.48,0.1498
7/31/2026,11:15 PM,0.3200,1.280,0.120,1.160,hvac,off_peak,0.48,0.1522
7/31/2026,11:30 PM,0.1800,0.720,0.120,0.600,lights_or_fan,off_peak,0.48,0.0856
7/31/2026,11:45 PM,0.2750,1.100,0.120,0.980,lights_or_fan,off_peak,0.48,0.1308
8/1/2026,12:00 AM,0.1450,0.580,0.140,0.440,lights_or_fan,super_off_peak,0.39,0.0563
8/1/2026,12:15 AM,1.5850,6.340,0.140,6.200,car_charging,super_off_peak,0.39,0.6153
8/1/2026,12:30 AM,1.6250,6.500,0.140,6.360,car_charging,super_off_peak,0.39,0.6308
8/1/2026,12:45 AM,1.5600,6.240,0.140,6.100,car_charging,super_off_peak,0.39,0.6056
8/1/2026,1:00 AM,1.5300,6.120,0.140,5.980,car_charging,super_off_peak,0.39,0.5939
8/1/2026,1:15 AM,1.5250,6.100,0.140,5.960,car_charging,super_off_peak,0.39,0.5920
8/1/2026,1:30 AM,1.5250,6.100,0.140,5.960,car_charging,super_off_peak,0.39,0.5920
8/1/2026,1:45 AM,1.5500,6.200,0.140,6.060,car_charging,super_off_peak,0.39,0.6017
8/1/2026,2:00 AM,1.5500,6.200,0.140,6.060,car_charging,super_off_peak,0.39,0.6017
8/1/2026,2:15 AM,1.5500,6.200,0.140,6.060,car_charging,super_off_peak,0.39,0.6017
8/1/2026,2:30 AM,1.5500,6.200,0.140,6.060,car_charging,super_off_peak,0.39,0.6017
8/1/2026,2:45 AM,1.5500,6.200,0.140,6.060,car_charging,super_off_peak,0.39,0.6017
8/1/2026,3:00 AM,1.5550,6.220,0.140,6.080,car_charging,super_off_peak,0.39,0.6036
8/1/2026,3:15 AM,1.5250,6.100,0.140,5.960,car_charging,super_off_peak,0.39,0.5920
8/1/2026,3:30 AM,1.5250,6.100,0.140,5.960,car_charging,super_off_peak,0.39,0.5920
8/1/2026,3:45 AM,1.5250,6.100,0.140,5.960,car_charging,super_off_peak,0.39,0.5920
8/1/2026,4:00 AM,1.5200,6.080,0.140,5.940,car_charging,super_off_peak,0.39,0.5900
8/1/2026,4:15 AM,1.5250,6.100,0.140,5.960,car_charging,super_off_peak,0.39,0.5920
8/1/2026,4:30 AM,1.5250,6.100,0.140,5.960,car_charging,super_off_peak,0.39,0.5920
8/1/2026,4:45 AM,1.5250,6.100,0.140,5.960,car_charging,super_off_peak,0.39,0.5920
8/1/2026,5:00 AM,1.5550,6.220,0.140,6.080,car_charging,super_off_peak,0.39,0.6036
8/1/2026,5:15 AM,1.5550,6.220,0.140,6.080,car_charging,super_off_peak,0.39,0.6036
8/1/2026,5:30 AM,1.5450,6.180,0.140,6.040,car_charging,super_off_peak,0.39,0.5997
8/1/2026,5:45 AM,1.5450,6.180,0.140,6.040,car_charging,super_off_peak,0.39,0.5997
8/1/2026,6:00 AM,1.5450,6.180,0.140,6.040,hvac,super_off_peak,0.39,0.5997
8/1/2026,6:15 AM,1.5150,6.060,0.140,5.920,hvac,super_off_peak,0.39,0.5881
8/1/2026,6:30 AM,1.5300,6.120,0.140,5.980,hvac,super_off_peak,0.39,0.5939
8/1/2026,6:45 AM,1.5200,6.080,0.140,5.940,hvac,super_off_peak,0.39,0.5900
8/1/2026,7:00 AM,1.5200,6.080,0.140,5.940,hvac,super_off_peak,0.39,0.5900
8/1/2026,7:15 AM,1.5200,6.080,0.140,5.940,hvac,super_off_peak,0.39,0.5900
8/1/2026,7:30 AM,1.5150,6.060,0.140,5.920,hvac,super_off_peak,0.39,0.5881
8/1/2026,7:45 AM,1.5500,6.200,0.140,6.060,hvac,super_off_peak,0.39,0.6017
8/1/2026,8:00 AM,1.5400,6.160,0.140,6.020,hvac,super_off_peak,0.39,0.5978
8/1/2026,8:15 AM,0.6500,2.600,0.140,2.460,hvac,super_off_peak,0.39,0.2523
8/1/2026,8:30 AM,0.0550,0.220,0.140,0.080,baseline_only,super_off_peak,0.39,0.0213
8/1/2026,8:45 AM,0.0900,0.360,0.140,0.220,lights_or_fan,super_off_peak,0.39,0.0349
8/1/2026,9:00 AM,0.0550,0.220,0.140,0.080,baseline_only,super_off_peak,0.39,0.0213
8/1/2026,9:15 AM,0.0450,0.180,0.140,0.040,baseline_only,super_off_peak,0.39,0.0175
8/1/2026,9:30 AM,0.0500,0.200,0.140,0.060,baseline_only,super_off_peak,0.39,0.0194
8/1/2026,9:45 AM,0.0150,0.060,0.140,0.000,baseline_only,super_off_peak,0.39,0.0058
8/1/2026,10:00 AM,0.0150,0.060,0.140,0.000,baseline_only,super_off_peak,0.39,0.0058
8/1/2026,10:15 AM,0.0400,0.160,0.140,0.020,baseline_only,super_off_peak,0.39,0.0155
8/1/2026,10:30 AM,0.0500,0.200,0.140,0.060,baseline_only,super_off_peak,0.39,0.0194
8/1/2026,10:45 AM,0.0550,0.220,0.140,0.080,baseline_only,super_off_peak,0.39,0.0213
8/1/2026,11:00 AM,0.2750,1.100,0.140,0.960,lights_or_fan,super_off_peak,0.39,0.1067
8/1/2026,11:15 AM,0.1000,0.400,0.140,0.260,lights_or_fan,super_off_peak,0.39,0.0388
8/1/2026,11:30 AM,0.2200,0.880,0.140,0.740,lights_or_fan,super_off_peak,0.39,0.0854
8/1/2026,11:45 AM,0.0300,0.120,0.140,0.000,baseline_only,super_off_peak,0.39,0.0116
8/1/2026,12:00 PM,0.1850,0.740,0.140,0.600,lights_or_fan,super_off_peak,0.39,0.0718
8/1/2026,12:15 PM,0.0200,0.080,0.140,0.000,baseline_only,super_off_peak,0.39,0.0078
8/1/2026,12:30 PM,0.0250,0.100,0.140,0.000,baseline_only,super_off_peak,0.39,0.0097
8/1/2026,12:45 PM,0.0500,0.200,0.140,0.060,baseline_only,super_off_peak,0.39,0.0194
8/1/2026,1:00 PM,0.0550,0.220,0.140,0.080,baseline_only,super_off_peak,0.39,0.0213
8/1/2026,1:15 PM,0.0550,0.220,0.140,0.080,baseline_only,super_off_peak,0.39,0.0213
8/1/2026,1:30 PM,0.1050,0.420,0.140,0.280,lights_or_fan,super_off_peak,0.39,0.0408
8/1/2026,1:45 PM,0.1100,0.440,0.140,0.300,lights_or_fan,super_off_peak,0.39,0.0427
8/1/2026,2:00 PM,0.0450,0.180,0.140,0.040,baseline_only,off_peak,0.48,0.0214
8/1/2026,2:15 PM,0.0650,0.260,0.140,0.120,baseline_only,off_peak,0.48,0.0309
8/1/2026,2:30 PM,0.0550,0.220,0.140,0.080,baseline_only,off_peak,0.48,0.0262
8/1/2026,2:45 PM,0.0600,0.240,0.140,0.100,baseline_only,off_peak,0.48,0.0285
8/1/2026,3:00 PM,0.0600,0.240,0.140,0.100,baseline_only,off_peak,0.48,0.0285
8/1/2026,3:15 PM,0.0600,0.240,0.140,0.100,baseline_only,off_peak,0.48,0.0285
8/1/2026,3:30 PM,0.0600,0.240,0.140,0.100,baseline_only,off_peak,0.48,0.0285
8/1/2026,3:45 PM,0.0350,0.140,0.140,0.000,baseline_only,off_peak,0.48,0.0166
8/1/2026,4:00 PM,0.0600,0.240,0.140,0.100,baseline_only,on_peak,0.70,0.0418
8/1/2026,4:15 PM,0.1000,0.400,0.140,0.260,lights_or_fan,on_peak,0.70,0.0697
8/1/2026,4:30 PM,0.0850,0.340,0.140,0.200,lights_or_fan,on_peak,0.70,0.0592
8/1/2026,4:45 PM,0.1000,0.400,0.140,0.260,lights_or_fan,on_peak,0.70,0.0697
8/1/2026,5:00 PM,0.0750,0.300,0.140,0.160,lights_or_fan,on_peak,0.70,0.0522
8/1/2026,5:15 PM,0.0600,0.240,0.140,0.100,baseline_only,on_peak,0.70,0.0418
8/1/2026,5:30 PM,0.0600,0.240,0.140,0.100,baseline_only,on_peak,0.70,0.0418
8/1/2026,5:45 PM,0.0450,0.180,0.140,0.040,baseline_only,on_peak,0.70,0.0313
8/1/2026,6:00 PM,0.0350,0.140,0.140,0.000,baseline_only,on_peak,0.70,0.0244
8/1/2026,6:15 PM,0.0350,0.140,0.140,0.000,baseline_only,on_peak,0.70,0.0244
8/1/2026,6:30 PM,0.0300,0.120,0.140,0.000,baseline_only,on_peak,0.70,0.0209
8/1/2026,6:45 PM,0.0350,0.140,0.140,0.000,baseline_only,on_peak,0.70,0.0244
8/1/2026,7:00 PM,0.0350,0.140,0.140,0.000,baseline_only,on_peak,0.70,0.0244
8/1/2026,7:15 PM,0.0550,0.220,0.140,0.080,baseline_only,on_peak,0.70,0.0383
8/1/2026,7:30 PM,0.0650,0.260,0.140,0.120,baseline_only,on_peak,0.70,0.0453
8/1/2026,7:45 PM,0.0650,0.260,0.140,0.120,baseline_only,on_peak,0.70,0.0453
8/1/2026,8:00 PM,0.0650,0.260,0.140,0.120,baseline_only,on_peak,0.70,0.0453
8/1/2026,8:15 PM,0.0600,0.240,0.140,0.100,baseline_only,on_peak,0.70,0.0418
8/1/2026,8:30 PM,0.0650,0.260,0.140,0.120,baseline_only,on_peak,0.70,0.0453
8/1/2026,8:45 PM,0.0400,0.160,0.140,0.020,baseline_only,on_peak,0.70,0.0279
8/1/2026,9:00 PM,0.0350,0.140,0.140,0.000,baseline_only,off_peak,0.48,0.0166
8/1/2026,9:15 PM,0.0350,0.140,0.140,0.000,baseline_only,off_peak,0.48,0.0166
8/1/2026,9:30 PM,0.0350,0.140,0.140,0.000,baseline_only,off_peak,0.48,0.0166
8/1/2026,9:45 PM,0.0600,0.240,0.140,0.100,baseline_only,off_peak,0.48,0.0285
8/1/2026,10:00 PM,0.1150,0.460,0.140,0.320,lights_or_fan,off_peak,0.48,0.0547
8/1/2026,10:15 PM,0.1150,0.460,0.140,0.320,lights_or_fan,off_peak,0.48,0.0547
8/1/2026,10:30 PM,0.1150,0.460,0.140,0.320,lights_or_fan,off_peak,0.48,0.0547
8/1/2026,10:45 PM,0.1200,0.480,0.140,0.340,lights_or_fan,off_peak,0.48,0.0571
8/1/2026,11:00 PM,0.3350,1.340,0.140,1.200,hvac,off_peak,0.48,0.1593
8/1/2026,11:15 PM,0.2400,0.960,0.140,0.820,lights_or_fan,off_peak,0.48,0.1141
8/1/2026,11:30 PM,0.4000,1.600,0.140,1.460,hvac,off_peak,0.48,0.1902
8/1/2026,11:45 PM,0.3300,1.320,0.140,1.180,hvac,off_peak,0.48,0.1569
8/2/2026,12:00 AM,0.3400,1.360,0.120,1.240,car_charging,super_off_peak,0.39,0.1320
8/2/2026,12:15 AM,0.2400,0.960,0.120,0.840,lights_or_fan,super_off_peak,0.39,0.0932
8/2/2026,12:30 AM,0.2700,1.080,0.120,0.960,lights_or_fan,super_off_peak,0.39,0.1048
8/2/2026,12:45 AM,0.1700,0.680,0.120,0.560,lights_or_fan,super_off_peak,0.39,0.0660
8/2/2026,1:00 AM,0.1700,0.680,0.120,0.560,lights_or_fan,super_off_peak,0.39,0.0660
8/2/2026,1:15 AM,0.1650,0.660,0.120,0.540,lights_or_fan,super_off_peak,0.39,0.0640
8/2/2026,1:30 AM,0.1200,0.480,0.120,0.360,lights_or_fan,super_off_peak,0.39,0.0466
8/2/2026,1:45 AM,0.0650,0.260,0.120,0.140,lights_or_fan,super_off_peak,0.39,0.0252
8/2/2026,2:00 AM,0.0700,0.280,0.120,0.160,lights_or_fan,super_off_peak,0.39,0.0272
8/2/2026,2:15 AM,0.0550,0.220,0.120,0.100,baseline_only,super_off_peak,0.39,0.0213
8/2/2026,2:30 AM,0.0400,0.160,0.120,0.040,baseline_only,super_off_peak,0.39,0.0155
8/2/2026,2:45 AM,0.0300,0.120,0.120,0.000,baseline_only,super_off_peak,0.39,0.0116
8/2/2026,3:00 AM,0.0350,0.140,0.120,0.020,baseline_only,super_off_peak,0.39,0.0136
8/2/2026,3:15 AM,0.0300,0.120,0.120,0.000,baseline_only,super_off_peak,0.39,0.0116
8/2/2026,3:30 AM,0.0300,0.120,0.120,0.000,baseline_only,super_off_peak,0.39,0.0116
8/2/2026,3:45 AM,0.0600,0.240,0.120,0.120,baseline_only,super_off_peak,0.39,0.0233
8/2/2026,4:00 AM,0.0600,0.240,0.120,0.120,baseline_only,super_off_peak,0.39,0.0233
8/2/2026,4:15 AM,0.0600,0.240,0.120,0.120,baseline_only,super_off_peak,0.39,0.0233
8/2/2026,4:30 AM,0.0600,0.240,0.120,0.120,baseline_only,super_off_peak,0.39,0.0233
8/2/2026,4:45 AM,0.1350,0.540,0.120,0.420,lights_or_fan,super_off_peak,0.39,0.0524
8/2/2026,5:00 AM,0.0450,0.180,0.120,0.060,baseline_only,super_off_peak,0.39,0.0175
8/2/2026,5:15 AM,0.0650,0.260,0.120,0.140,lights_or_fan,super_off_peak,0.39,0.0252
8/2/2026,5:30 AM,0.0600,0.240,0.120,0.120,baseline_only,super_off_peak,0.39,0.0233
8/2/2026,5:45 AM,0.0650,0.260,0.120,0.140,lights_or_fan,super_off_peak,0.39,0.0252
8/2/2026,6:00 AM,0.0600,0.240,0.120,0.120,baseline_only,super_off_peak,0.39,0.0233
8/2/2026,6:15 AM,0.0600,0.240,0.120,0.120,baseline_only,super_off_peak,0.39,0.0233
8/2/2026,6:30 AM,0.0400,0.160,0.120,0.040,baseline_only,super_off_peak,0.39,0.0155
8/2/2026,6:45 AM,0.0300,0.120,0.120,0.000,baseline_only,super_off_peak,0.39,0.0116
8/2/2026,7:00 AM,0.0300,0.120,0.120,0.000,baseline_only,super_off_peak,0.39,0.0116
8/2/2026,7:15 AM,0.0300,0.120,0.120,0.000,baseline_only,super_off_peak,0.39,0.0116
8/2/2026,7:30 AM,0.0300,0.120,0.120,0.000,baseline_only,super_off_peak,0.39,0.0116
8/2/2026,7:45 AM,0.0350,0.140,0.120,0.020,baseline_only,super_off_peak,0.39,0.0136
8/2/2026,8:00 AM,0.0500,0.200,0.120,0.080,baseline_only,super_off_peak,0.39,0.0194
8/2/2026,8:15 AM,0.0700,0.280,0.120,0.160,lights_or_fan,super_off_peak,0.39,0.0272
8/2/2026,8:30 AM,0.0700,0.280,0.120,0.160,lights_or_fan,super_off_peak,0.39,0.0272
8/2/2026,8:45 AM,0.0700,0.280,0.120,0.160,lights_or_fan,super_off_peak,0.39,0.0272
8/2/2026,9:00 AM,0.0850,0.340,0.120,0.220,lights_or_fan,super_off_peak,0.39,0.0330
8/2/2026,9:15 AM,0.0400,0.160,0.120,0.040,baseline_only,super_off_peak,0.39,0.0155
8/2/2026,9:30 AM,0.0350,0.140,0.120,0.020,baseline_only,super_off_peak,0.39,0.0136
8/2/2026,9:45 AM,0.0150,0.060,0.120,0.000,baseline_only,super_off_peak,0.39,0.0058
8/2/2026,10:00 AM,0.0400,0.160,0.120,0.040,baseline_only,super_off_peak,0.39,0.0155
8/2/2026,10:15 AM,0.0750,0.300,0.120,0.180,lights_or_fan,super_off_peak,0.39,0.0291
8/2/2026,10:30 AM,0.0400,0.160,0.120,0.040,baseline_only,super_off_peak,0.39,0.0155
8/2/2026,10:45 AM,0.0450,0.180,0.120,0.060,baseline_only,super_off_peak,0.39,0.0175
8/2/2026,11:00 AM,0.0600,0.240,0.120,0.120,baseline_only,super_off_peak,0.39,0.0233
8/2/2026,11:15 AM,0.0850,0.340,0.120,0.220,lights_or_fan,super_off_peak,0.39,0.0330
8/2/2026,11:30 AM,0.0900,0.360,0.120,0.240,lights_or_fan,super_off_peak,0.39,0.0349
8/2/2026,11:45 AM,0.1800,0.720,0.120,0.600,lights_or_fan,super_off_peak,0.39,0.0699
8/2/2026,12:00 PM,0.3250,1.300,0.120,1.180,hvac,super_off_peak,0.39,0.1262
8/2/2026,12:15 PM,0.2800,1.120,0.120,1.000,lights_or_fan,super_off_peak,0.39,0.1087
8/2/2026,12:30 PM,0.3050,1.220,0.120,1.100,hvac,super_off_peak,0.39,0.1184
8/2/2026,12:45 PM,0.2850,1.140,0.120,1.020,lights_or_fan,super_off_peak,0.39,0.1106
8/2/2026,1:00 PM,0.3450,1.380,0.120,1.260,hvac,super_off_peak,0.39,0.1339
8/2/2026,1:15 PM,0.7450,2.980,0.120,2.860,hvac,super_off_peak,0.39,0.2892
8/2/2026,1:30 PM,0.8550,3.420,0.120,3.300,hvac,super_off_peak,0.39,0.3319
8/2/2026,1:45 PM,0.4550,1.820,0.120,1.700,hvac,super_off_peak,0.39,0.1766
8/2/2026,2:00 PM,0.5650,2.260,0.120,2.140,hvac,off_peak,0.48,0.2687
8/2/2026,2:15 PM,0.5900,2.360,0.120,2.240,hvac,off_peak,0.48,0.2806
8/2/2026,2:30 PM,0.3200,1.280,0.120,1.160,hvac,off_peak,0.48,0.1522
8/2/2026,2:45 PM,0.5000,2.000,0.120,1.880,hvac,off_peak,0.48,0.2378
8/2/2026,3:00 PM,0.2900,1.160,0.120,1.040,lights_or_fan,off_peak,0.48,0.1379
8/2/2026,3:15 PM,0.3150,1.260,0.120,1.140,hvac,off_peak,0.48,0.1498
8/2/2026,3:30 PM,0.3900,1.560,0.120,1.440,hvac,off_peak,0.48,0.1855
8/2/2026,3:45 PM,0.3050,1.220,0.120,1.100,hvac,off_peak,0.48,0.1451
8/2/2026,4:00 PM,0.3050,1.220,0.120,1.100,hvac,on_peak,0.70,0.2124
8/2/2026,4:15 PM,0.3700,1.480,0.120,1.360,hvac,on_peak,0.70,0.2577
8/2/2026,4:30 PM,0.2650,1.060,0.120,0.940,lights_or_fan,on_peak,0.70,0.1846
8/2/2026,4:45 PM,0.2750,1.100,0.120,0.980,lights_or_fan,on_peak,0.70,0.1915
8/2/2026,5:00 PM,0.3500,1.400,0.120,1.280,hvac,on_peak,0.70,0.2438
8/2/2026,5:15 PM,0.0250,0.100,0.120,0.000,baseline_only,on_peak,0.70,0.0174
8/2/2026,5:30 PM,0.0850,0.340,0.120,0.220,lights_or_fan,on_peak,0.70,0.0592
8/2/2026,5:45 PM,0.0950,0.380,0.120,0.260,lights_or_fan,on_peak,0.70,0.0662
8/2/2026,6:00 PM,0.2400,0.960,0.120,0.840,lights_or_fan,on_peak,0.70,0.1672
8/2/2026,6:15 PM,0.1150,0.460,0.120,0.340,lights_or_fan,on_peak,0.70,0.0801
8/2/2026,6:30 PM,0.0950,0.380,0.120,0.260,lights_or_fan,on_peak,0.70,0.0662
8/2/2026,6:45 PM,0.1200,0.480,0.120,0.360,lights_or_fan,on_peak,0.70,0.0836
8/2/2026,7:00 PM,0.1100,0.440,0.120,0.320,lights_or_fan,on_peak,0.70,0.0766
8/2/2026,7:15 PM,0.1050,0.420,0.120,0.300,lights_or_fan,on_peak,0.70,0.0731
8/2/2026,7:30 PM,0.1100,0.440,0.120,0.320,lights_or_fan,on_peak,0.70,0.0766
8/2/2026,7:45 PM,0.0900,0.360,0.120,0.240,lights_or_fan,on_peak,0.70,0.0627
8/2/2026,8:00 PM,0.0800,0.320,0.120,0.200,lights_or_fan,on_peak,0.70,0.0557
8/2/2026,8:15 PM,0.2100,0.840,0.120,0.720,lights_or_fan,on_peak,0.70,0.1463
8/2/2026,8:30 PM,0.1500,0.600,0.120,0.480,lights_or_fan,on_peak,0.70,0.1045
8/2/2026,8:45 PM,0.2100,0.840,0.120,0.720,lights_or_fan,on_peak,0.70,0.1463
8/2/2026,9:00 PM,0.1850,0.740,0.120,0.620,lights_or_fan,off_peak,0.48,0.0880
8/2/2026,9:15 PM,0.1150,0.460,0.120,0.340,lights_or_fan,off_peak,0.48,0.0547
8/2/2026,9:30 PM,0.1150,0.460,0.120,0.340,lights_or_fan,off_peak,0.48,0.0547
8/2/2026,9:45 PM,0.1150,0.460,0.120,0.340,lights_or_fan,off_peak,0.48,0.0547
8/2/2026,10:00 PM,0.1050,0.420,0.120,0.300,lights_or_fan,off_peak,0.48,0.0499
8/2/2026,10:15 PM,0.1450,0.580,0.120,0.460,lights_or_fan,off_peak,0.48,0.0690
8/2/2026,10:30 PM,0.3100,1.240,0.120,1.120,hvac,off_peak,0.48,0.1474
8/2/2026,10:45 PM,0.2300,0.920,0.120,0.800,lights_or_fan,off_peak,0.48,0.1094
8/2/2026,11:00 PM,0.2850,1.140,0.120,1.020,lights_or_fan,off_peak,0.48,0.1355
8/2/2026,11:15 PM,0.2800,1.120,0.120,1.000,lights_or_fan,off_peak,0.48,0.1332
8/2/2026,11:30 PM,0.3100,1.240,0.120,1.120,hvac,off_peak,0.48,0.1474
8/2/2026,11:45 PM,0.1750,0.700,0.120,0.580,lights_or_fan,off_peak,0.48,0.0832
8/3/2026,12:00 AM,0.2600,1.040,0.120,0.920,lights_or_fan,super_off_peak,0.39,0.1009
8/3/2026,12:15 AM,0.1700,0.680,0.120,0.560,lights_or_fan,super_off_peak,0.39,0.0660
8/3/2026,12:30 AM,0.1550,0.620,0.120,0.500,lights_or_fan,super_off_peak,0.39,0.0602
8/3/2026,12:45 AM,0.1600,0.640,0.120,0.520,lights_or_fan,super_off_peak,0.39,0.0621
8/3/2026,1:00 AM,0.0650,0.260,0.120,0.140,lights_or_fan,super_off_peak,0.39,0.0252
8/3/2026,1:15 AM,0.0300,0.120,0.120,0.000,baseline_only,super_off_peak,0.39,0.0116
8/3/2026,1:30 AM,0.0300,0.120,0.120,0.000,baseline_only,super_off_peak,0.39,0.0116
8/3/2026,1:45 AM,0.0250,0.100,0.120,0.000,baseline_only,super_off_peak,0.39,0.0097
8/3/2026,2:00 AM,0.0300,0.120,0.120,0.000,baseline_only,super_off_peak,0.39,0.0116
8/3/2026,2:15 AM,0.0300,0.120,0.120,0.000,baseline_only,super_off_peak,0.39,0.0116
8/3/2026,2:30 AM,0.0350,0.140,0.120,0.020,baseline_only,super_off_peak,0.39,0.0136
8/3/2026,2:45 AM,0.0600,0.240,0.120,0.120,baseline_only,super_off_peak,0.39,0.0233
8/3/2026,3:00 AM,0.0600,0.240,0.120,0.120,baseline_only,super_off_peak,0.39,0.0233
8/3/2026,3:15 AM,0.0600,0.240,0.120,0.120,baseline_only,super_off_peak,0.39,0.0233
8/3/2026,3:30 AM,0.0550,0.220,0.120,0.100,baseline_only,super_off_peak,0.39,0.0213
8/3/2026,3:45 AM,0.0600,0.240,0.120,0.120,baseline_only,super_off_peak,0.39,0.0233
8/3/2026,4:00 AM,0.1350,0.540,0.120,0.420,lights_or_fan,super_off_peak,0.39,0.0524
8/3/2026,4:15 AM,0.0350,0.140,0.120,0.020,baseline_only,super_off_peak,0.39,0.0136
8/3/2026,4:30 AM,0.0650,0.260,0.120,0.140,lights_or_fan,super_off_peak,0.39,0.0252
8/3/2026,4:45 AM,0.0600,0.240,0.120,0.120,baseline_only,super_off_peak,0.39,0.0233
8/3/2026,5:00 AM,0.0550,0.220,0.120,0.100,baseline_only,super_off_peak,0.39,0.0213
8/3/2026,5:15 AM,0.0600,0.240,0.120,0.120,baseline_only,super_off_peak,0.39,0.0233
8/3/2026,5:30 AM,0.0400,0.160,0.120,0.040,baseline_only,super_off_peak,0.39,0.0155
8/3/2026,5:45 AM,0.0400,0.160,0.120,0.040,baseline_only,super_off_peak,0.39,0.0155
8/3/2026,6:00 AM,0.0450,0.180,0.120,0.060,baseline_only,off_peak,0.48,0.0214
8/3/2026,6:15 AM,0.0450,0.180,0.120,0.060,baseline_only,off_peak,0.48,0.0214
8/3/2026,6:30 AM,0.0450,0.180,0.120,0.060,baseline_only,off_peak,0.48,0.0214
8/3/2026,6:45 AM,0.0850,0.340,0.120,0.220,lights_or_fan,off_peak,0.48,0.0404
8/3/2026,7:00 AM,0.1050,0.420,0.120,0.300,lights_or_fan,off_peak,0.48,0.0499
8/3/2026,7:15 AM,0.0950,0.380,0.120,0.260,lights_or_fan,off_peak,0.48,0.0452
8/3/2026,7:30 AM,0.1000,0.400,0.120,0.280,lights_or_fan,off_peak,0.48,0.0476
8/3/2026,7:45 AM,0.1050,0.420,0.120,0.300,lights_or_fan,off_peak,0.48,0.0499
8/3/2026,8:00 AM,0.0950,0.380,0.120,0.260,lights_or_fan,off_peak,0.48,0.0452
8/3/2026,8:15 AM,0.0900,0.360,0.120,0.240,lights_or_fan,off_peak,0.48,0.0428
8/3/2026,8:30 AM,0.0900,0.360,0.120,0.240,lights_or_fan,off_peak,0.48,0.0428
8/3/2026,8:45 AM,0.0900,0.360,0.120,0.240,lights_or_fan,off_peak,0.48,0.0428
8/3/2026,9:00 AM,0.0650,0.260,0.120,0.140,lights_or_fan,off_peak,0.48,0.0309
8/3/2026,9:15 AM,0.0650,0.260,0.120,0.140,lights_or_fan,off_peak,0.48,0.0309
8/3/2026,9:30 AM,0.0550,0.220,0.120,0.100,baseline_only,off_peak,0.48,0.0262
